Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1/8/2015,16.86367591,17.04007419,16.86367591,17.00479507,39175442,0,0,0
1/9/2015,17.11063656,17.25175575,17.00479784,17.07535744,115008933,0,0,0
1/12/2015,17.18119263,17.18119263,17.04007347,17.14591217,64722540,0,0,0
1/13/2015,17.14591201,17.32231029,17.07535378,17.28703117,92820459,0,0,0
1/14/2015,17.28703493,17.35759453,17.14591574,17.18119621,76283584,0,0,0
1/15/2015,17.18119523,17.39287266,17.18119523,17.35759354,79577612,0,0,0
1/16/2015,17.25175581,17.32231406,17.18119621,17.18119621,60709059,0,0,0
1/19/2015,17.21647241,17.21647241,16.82839672,16.8989563,68038355,0,0,0
1/20/2015,16.93423825,17.11063656,16.93423825,17.07535744,41367658,0,0,0
1/21/2015,17.07535652,17.39287266,17.07535652,17.35759354,55942805,0,0,0
1/22/2015,17.35758713,17.53398537,17.35758713,17.49870491,60237147,0,0,0
1/23/2015,17.63982884,17.74566754,17.60454972,17.67510796,58373085,0,0,0
1/26/2015,17.7456665,17.78094697,17.63982781,17.7456665,71997010,0,0,0
1/27/2015,17.78094801,17.78094801,17.60454972,17.67510796,62181387,0,0,0
1/28/2015,17.60455327,17.81623072,17.60455327,17.710392,85360324,0,0,0
1/29/2015,17.60454853,17.63982765,17.49870849,17.53398895,64542179,0,0,0
1/30/2015,17.60454765,17.63982676,17.39286892,17.4634285,36695583,0,0,0
2/2/2015,17.39286971,17.46342929,17.32231013,17.42815018,44562527,0,0,0
2/3/2015,17.4634285,17.53398807,17.28703023,17.4634285,40205831,0,0,0
2/4/2015,17.60454965,17.71038835,17.53399006,17.56926918,34560575,0,0,0
2/5/2015,17.78094801,17.88678671,17.53399013,17.67510796,39700053,0,0,0
2/6/2015,17.63983044,17.67510956,17.56927085,17.60455132,26271430,0,0,0
2/9/2015,17.49870761,17.56926719,17.39286892,17.4634285,45061422,0,0,0
2/10/2015,17.4634258,17.53398537,17.39286624,17.49870491,39302993,0,0,0
2/11/2015,17.46342865,17.49870776,17.28703038,17.32230949,34015341,0,0,0
2/12/2015,17.32231013,17.49870841,17.28703102,17.42815018,37751888,0,0,0
2/13/2015,17.49871126,17.63983044,17.46343213,17.60455132,24749786,0,0,0
2/16/2015,17.63982964,17.67510876,17.60455051,17.63982964,12280952,0,0,0
2/17/2015,17.5692728,17.74567112,17.5692728,17.710392,29451251,0,0,0
2/18/2015,17.71038842,17.74566754,17.67510796,17.67510796,11617860,0,0,0
2/23/2015,17.74567112,17.74567112,17.5692728,17.710392,25245980,0,0,0
2/24/2015,17.63982964,17.71038922,17.60455051,17.63982964,25475516,0,0,0
2/25/2015,17.67510876,17.74566834,17.60455051,17.63982964,40879625,0,0,0
2/26/2015,17.63982946,17.85150688,17.63982946,17.78094864,31095454,0,0,0
2/27/2015,17.7809516,17.92206945,17.67511153,17.710392,39779922,0,0,0
3/2/2015,17.7809516,17.85150985,17.60455327,17.710392,28683418,0,0,0
3/3/2015,17.74566915,17.78094962,17.56927085,17.60455132,23893503,0,0,0
3/4/2015,17.71038739,17.71038739,17.39286995,17.39286995,44861353,0,0,0
3/5/2015,17.39286875,17.42814921,17.21647049,17.25175095,83908538,0,0,0
3/6/2015,17.28703117,17.35759075,17.21647159,17.28703117,23264096,0,0,0
3/9/2015,17.18119137,17.32230918,17.07535268,17.25175095,25660186,0,0,0
3/10/2015,17.25175494,17.28703406,17.07535663,17.11063576,33249631,0,0,0
3/11/2015,17.04007252,17.11063209,16.93423382,16.96951294,40762719,0,0,0
3/12/2015,16.9342347,17.07535386,16.9342347,17.04007339,43202760,0,0,0
3/13/2015,17.07535386,17.11063298,16.96951381,17.04007339,43234704,0,0,0
3/16/2015,16.96951389,17.14591217,16.93423477,17.14591217,48774676,0,0,0
3/17/2015,17.18119263,17.21647175,17.00479435,17.14591217,31606569,0,0,0
3/18/2015,17.14591201,17.35759075,17.1106329,17.28703117,34180686,0,0,0
3/19/2015,17.42814669,17.53398537,17.35758713,17.49870491,37376194,0,0,0
3/20/2015,17.42814938,17.53398807,17.42814938,17.4634285,30088393,0,0,0
3/23/2015,17.56926807,17.56926807,17.46342937,17.53398895,21553855,0,0,0
3/24/2015,17.49870761,17.49870761,17.39286892,17.4634285,37065819,0,0,0
3/25/2015,17.46343213,17.63983044,17.46343213,17.60455132,46192372,0,0,0
3/26/2015,17.46343048,17.63982876,17.46343048,17.56926918,29179186,0,0,0
3/27/2015,17.56926807,17.60454853,17.49870849,17.53398895,44410060,0,0,0
3/30/2015,17.60454955,17.88678654,17.60454955,17.81622696,69552891,0,0,0
3/31/2015,17.85150337,17.92206295,17.81622426,17.85150337,32542277,0,0,0
4/1/2015,17.85150781,17.99262699,17.85150781,17.95734787,44438723,0,0,0
4/2/2015,18.02790538,18.13374543,17.99262626,18.09846497,43522241,0,0,0
4/8/2015,18.27486397,18.83933935,18.27486397,18.76877975,83910248,0,0,0
4/9/2015,19.12157936,20.00357102,19.12157936,19.26269722,119993307,0,0,0
4/10/2015,19.68604755,19.68604755,19.2274123,19.50964928,69126661,0,0,0
4/13/2015,19.72133247,20.0741291,19.50965368,20.0741291,112795543,0,0,0
4/14/2015,19.89773198,19.96829023,19.68605318,19.75661278,104916876,0,0,0
4/15/2015,19.86244687,19.89772733,19.615489,19.79188728,104446463,0,0,0
4/16/2015,19.75660713,19.89772629,19.65076844,19.86244583,115226347,0,0,0
4/17/2015,19.86244854,20.03884684,19.75660983,19.82716942,121685235,0,0,0
4/20/2015,19.86244771,19.86244771,19.2979737,19.40381241,65282620,0,0,0
4/21/2015,19.61548805,20.00356507,19.61548805,19.96828461,64256351,0,0,0
4/22/2015,20.00356674,20.10940545,19.86244757,20.00356674,61286689,0,0,0
4/23/2015,20.00356476,20.17996303,19.89772606,19.89772606,46039011,0,0,0
4/24/2015,19.96828904,20.0741291,19.72133247,20.0741291,64192539,0,0,0
4/27/2015,20.1799661,20.49748224,20.1799661,20.39164352,78794500,0,0,0
4/28/2015,20.39164352,20.42692399,20.21524522,20.39164352,49246212,0,0,0
4/29/2015,20.37744533,20.37744533,20.16443987,20.34194374,49868116,0.18,0,0
4/30/2015,20.27093903,20.30644062,20.02243473,20.12893677,92137872,0,0,0
5/4/2015,20.16443634,20.34194018,20.05793431,20.16443634,46455946,0,0,0
5/5/2015,20.27094008,20.27094008,19.7384285,19.88043213,137236834,0,0,0
5/6/2015,19.80942917,20.12893664,19.73842736,19.80942917,94552059,0,0,0
5/7/2015,19.80943087,19.80943087,19.45442314,19.52542496,77277208,0,0,0
5/8/2015,19.59642584,19.80942993,19.59642584,19.73842812,57023501,0,0,0
5/11/2015,19.8804347,19.91593493,19.73843105,19.84493446,69786124,0,0,0
5/12/2015,19.84492909,19.84492909,19.59642345,19.63192368,75166020,0,0,0
5/13/2015,19.631927,19.73842905,19.45442314,19.52542496,94717299,0,0,0
5/14/2015,19.59642229,19.59642229,19.45441869,19.56092072,52276065,0,0,0
5/15/2015,19.63192581,20.0224351,19.560924,19.9159317,75900263,0,0,0
5/18/2015,19.91593197,19.91593197,19.63192607,19.73842812,46481730,0,0,0
5/19/2015,19.73843105,19.8804347,19.70293082,19.84493446,65892865,0,0,0
5/20/2015,19.88043356,19.88043356,19.66742945,19.7739315,42803191,0,0,0
5/21/2015,19.84493151,19.84493151,19.66742766,19.73842812,77449269,0,0,0
5/22/2015,19.84493286,20.16443901,19.84493286,20.09343719,60343530,0,0,0
5/26/2015,20.41294556,20.51944762,20.30644351,20.34194374,84193730,0,0,0
5/27/2015,20.34194018,20.34194018,20.12893611,20.16443634,50618980,0,0,0
5/28/2015,20.23544121,20.30644303,19.56092596,20.23544121,99097165,0,0,0
5/29/2015,19.88043174,19.88043174,19.63192607,19.73842812,65042773,0,0,0
6/1/2015,19.70292827,19.98693417,19.59642623,19.88043213,86966751,0,0,0
6/2/2015,19.84493332,19.84493332,19.66742945,19.7739315,49283418,0,0,0
6/3/2015,19.77393008,19.95143394,19.70292827,19.88043213,51145173,0,0,0
6/4/2015,19.8804347,20.05793858,19.38342329,19.84493446,89563718,0,0,0
6/5/2015,19.8094301,19.88043191,19.56092443,19.59642601,80126885,0,0,0
6/8/2015,19.59642715,19.73842943,19.45442352,19.66742897,113414968,0,0,0
6/9/2015,19.66742936,19.66742936,19.38342209,19.4544239,129911538,0,0,0
6/10/2015,19.41892088,19.52542291,19.09941342,19.20591545,69806276,0,0,0
6/11/2015,19.31242038,19.41892242,19.31242038,19.41892242,65899510,0,0,0
6/12/2015,19.4899251,19.7029292,19.41892329,19.66742897,96735611,0,0,0
6/15/2015,19.5609242,19.5609242,19.27691831,19.31241989,59344210,0,0,0
6/16/2015,19.24142027,19.34792232,19.09941663,19.13491821,84162909,0,0,0
6/17/2015,19.1349149,19.34791897,19.09941331,19.24141693,76450606,0,0,0
6/18/2015,19.17041512,19.34791897,19.1349149,19.24141693,81211373,0,0,0
6/19/2015,19.38342035,19.45442216,19.2059165,19.31241989,95175530,0,0,0
6/22/2015,19.31241645,19.59642229,19.31241645,19.56092072,71145559,0,0,0
6/23/2015,19.52542403,19.84493151,19.52542403,19.73842812,56190663,0,0,0
6/24/2015,19.73842736,19.84493075,19.73842736,19.80942917,49331083,0,0,0
6/25/2015,19.77393036,19.80943059,19.63192673,19.70292854,50712702,0,0,0
6/26/2015,19.66742887,19.66742887,19.17041751,19.34792137,103389262,0,0,0
6/29/2015,19.41892131,19.41892131,18.60240387,18.88640976,118276262,0,0,0
6/30/2015,18.8864095,19.24141719,18.81540769,19.06391335,109049979,0,0,0
7/2/2015,19.13491832,19.20591879,18.99291468,19.09941673,79130955,0,0,0
7/3/2015,19.13491668,19.17041691,18.81540919,18.92191124,80711364,0,0,0
7/6/2015,18.88640861,19.13491425,17.96338784,18.35389709,156294596,0,0,0
7/7/2015,18.4249012,18.49590166,18.06989348,18.14089394,83812655,0,0,0
7/8/2015,17.75038956,17.75038956,16.54336253,17.11137581,259271729,0,0,0
7/9/2015,16.93386965,17.9633913,16.93386965,17.75038719,157032398,0,0,0
7/10/2015,17.82138845,18.17639618,17.7148864,18.10539436,87671403,0,0,0
7/13/2015,17.99888942,18.38939732,17.85688581,18.35389709,129426165,0,0,0
7/14/2015,18.42490225,18.42490225,18.06989451,18.24739838,47767570,0,0,0
7/15/2015,18.24739848,18.28289872,18.03439303,18.2118969,50546820,0,0,0
7/16/2015,18.17639211,18.28289413,18.03438851,18.28289413,64650455,0,0,0
7/17/2015,18.28289325,18.53139887,18.28289325,18.49589729,37894052,0,0,0
7/20/2015,18.53140335,18.53140335,18.38939972,18.46040154,25768668,0,0,0
7/21/2015,18.42490179,18.63790589,18.3894002,18.56690407,34287269,0,0,0
7/22/2015,18.42490207,18.4604023,18.28289843,18.38940048,34852149,0,0,0
7/23/2015,18.38939972,18.53140335,18.35389949,18.46040154,27075079,0,0,0
7/24/2015,18.42490225,18.42490225,18.21189679,18.24739838,30261802,0,0,0
7/27/2015,18.10539561,18.10539561,17.60838421,17.71488762,61389898,0,0,0
7/28/2015,17.71488176,18.14088984,17.57287816,17.856884,61802013,0,0,0
7/29/2015,17.99889068,17.99889068,17.78588525,17.92788887,38072742,0,0,0
7/30/2015,17.99888826,18.10539028,17.75038263,17.82138443,27506315,0,0,0
7/31/2015,17.92788379,17.92788379,17.82138178,17.89238358,27328001,0,0,0
8/3/2015,17.89239083,17.89239083,17.60838355,17.75038719,39848388,0,0,0
8/4/2015,17.71488696,17.85688924,17.60838355,17.75038719,29938391,0,0,0
8/5/2015,17.78588285,17.85688465,17.71488241,17.82138443,35075503,0,0,0
8/6/2015,17.85688924,17.85688924,17.67938537,17.75038719,30844055,0,0,0
8/7/2015,17.75038263,17.92788645,17.75038263,17.82138443,23160856,0,0,0
8/10/2015,17.82139026,17.89239209,17.50188273,17.78588867,42853662,0,0,0
8/11/2015,17.92788645,18.10539028,17.75038263,17.82138443,30357669,0,0,0
8/12/2015,17.67938983,17.71489143,17.324382,17.39538383,66695652,0,0,0
8/13/2015,17.32437678,17.57288246,17.32437678,17.50188065,64044001,0,0,0
8/14/2015,17.57288246,17.60838269,17.43087883,17.50188065,21950196,0,0,0
8/17/2015,17.43088408,17.46638567,17.25338016,17.39538383,21238217,0,0,0
8/18/2015,17.39538177,17.50188384,17.07587422,17.11137581,43588888,0,0,0
8/19/2015,17.18237613,17.18237613,16.8628686,16.89836884,90647199,0,0,0
8/20/2015,16.75636625,16.79186649,16.47236032,16.6498642,97922462,0,0,0
8/21/2015,16.33035583,16.43685788,16.15285197,16.40135765,90521095,0,0,0
8/24/2015,15.76234283,15.86884487,15.44283535,15.54933739,142584680,0,0,0
8/25/2015,15.54933588,16.01084559,15.26533001,15.69133949,125727724,0,0,0
8/26/2015,15.79784225,15.90434428,15.37183275,15.40733433,71149644,0,0,0
8/27/2015,15.76234278,16.0818489,15.65583938,16.01084709,63298351,0,0,0
8/28/2015,16.11734999,16.25935226,15.76234229,15.90434456,51312615,0,0,0
8/31/2015,15.90434426,16.0818481,15.65583861,15.86884403,38414955,0,0,0
9/1/2015,15.79784383,15.83334406,15.4428361,15.47833633,40415347,0,0,0
9/2/2015,15.40733317,15.62033723,15.19432776,15.33633137,61742900,0,0,0
9/4/2015,15.44283705,15.47833728,15.12332953,15.26533318,38721766,0,0,0
9/7/2015,15.12332821,15.4428357,15.08782798,15.12332821,31513532,0,0,0
9/8/2015,15.15882964,15.72684144,15.01682601,15.62033939,63396567,0,0,0
9/9/2015,15.76234427,16.33035612,15.72684268,16.22385406,49299341,0,0,0
9/10/2015,15.90434436,15.97534617,15.72684052,15.83334255,40731703,0,0,0
9/11/2015,15.9043431,16.08184693,15.72683927,15.79784107,37402266,0,0,0
9/14/2015,15.90434426,15.97534607,15.72684041,15.86884403,25114740,0,0,0
9/15/2015,15.83334685,15.90434868,15.69134455,15.72684479,37560698,0,0,0
9/16/2015,15.93984767,16.22385358,15.83334426,16.11735153,46111333,0,0,0
9/17/2015,16.22385253,16.29485434,15.86884482,16.01084709,102736108,0,0,0
9/18/2015,15.90434355,16.223851,15.90434355,16.1528492,93528341,0,0,0
9/21/2015,15.90434475,16.04634838,15.83334294,15.97534657,67613531,0,0,0
9/22/2015,16.04634868,16.29485434,15.97534686,16.01084709,46905142,0,0,0
9/23/2015,15.86884333,15.86884333,15.44283385,15.69133949,106493447,0,0,0
9/24/2015,15.69134101,15.76234283,15.47833557,15.54933739,61124460,0,0,0
9/25/2015,15.51383735,15.69134121,15.40733531,15.62033939,44871266,0,0,0
9/29/2015,15.26533184,15.4428357,15.01682616,15.12332821,55844099,0,0,0
9/30/2015,15.26532956,15.4428334,15.26532956,15.33633137,36199806,0,0,0
10/2/2015,15.54933667,15.86884413,15.54933667,15.83334255,34729841,0,0,0
10/5/2015,15.93984966,16.18835402,15.93984966,16.08185196,47639580,0,0,0
10/6/2015,16.25935459,16.25935459,15.93984843,16.04635048,23269058,0,0,0
10/7/2015,16.01084447,16.57885752,16.01084447,16.54335594,71918222,0,0,0
10/8/2015,16.57886085,16.57886085,16.29485495,16.43685722,40407925,0,0,0
10/9/2015,16.57886075,16.75636461,16.43685712,16.4723587,63077048,0,0,0
10/12/2015,16.61436319,16.75636684,16.54336137,16.72086525,36161779,0,0,0
10/13/2015,16.68536071,16.75636251,16.5433571,16.6143589,29495592,0,0,0
10/14/2015,16.50785893,16.61436098,16.40135689,16.4723587,39917296,0,0,0
10/15/2015,16.64986202,16.8628661,16.57886021,16.82736588,39857515,0,0,0
10/16/2015,16.93387032,17.00487214,16.82736826,16.93387032,40266751,0,0,0
10/19/2015,16.93387032,16.96937055,16.79186667,16.93387032,25030596,0,0,0
10/20/2015,16.86286354,16.93386534,16.75636152,16.86286354,37443730,0,0,0
10/22/2015,16.82736407,16.82736407,16.72086068,16.79186249,34820127,0,0,0
10/23/2015,17.04036903,17.07586926,16.96936723,17.04036903,25210592,0,0,0
10/26/2015,17.14687376,17.18237535,16.93386966,16.96936989,33771055,0,0,0
10/27/2015,16.96936597,17.00486755,16.82736372,17.00486755,37565268,0,0,0
10/28/2015,16.96936557,17.00486714,16.86286354,16.86286354,19729716,0,0,0
10/29/2015,17.03062312,17.03062312,16.73887825,16.73887825,41611762,0.63,0,0
10/30/2015,16.70240882,16.81181297,16.62947226,16.66594124,40042887,0,0,0
11/2/2015,16.52006484,16.62946897,16.41066072,16.4471283,24430555,0,0,0
11/3/2015,16.55653376,16.70240547,16.55653376,16.62946892,18278677,0,0,0
11/4/2015,16.70240821,17.17649376,16.70240821,16.95768547,66878725,0,0,0
11/5/2015,16.95768455,17.06708869,16.88474799,16.92121696,37408762,0,0,0
11/6/2015,16.88474609,16.88474609,16.73887438,16.81180954,31624063,0,0,0
11/9/2015,16.7388778,16.92121851,16.66594124,16.66594124,28308748,0,0,0
11/10/2015,16.59300477,16.59300477,16.37419647,16.48360062,69106911,0,0,0
11/11/2015,16.4471283,16.52006484,16.37419314,16.4471283,71094685,0,0,0
11/12/2015,16.48359948,16.92121743,16.48359948,16.88474846,83030970,0,0,0
11/13/2015,16.62947235,16.62947235,16.37419647,16.48360062,52999266,0,0,0
11/16/2015,16.19185257,16.26478773,16.11891602,16.19185257,99822331,0,0,0
11/17/2015,16.4106617,16.5565348,16.37419412,16.4106617,73531572,0,0,0
11/18/2015,16.48359779,16.48359779,16.26478814,16.33772469,44201856,0,0,0
11/19/2015,16.52006675,16.5930033,16.48359916,16.55653572,39487786,0,0,0
11/20/2015,16.59300512,16.81181342,16.48360097,16.73887825,51920070,0,0,0
11/23/2015,16.84828095,16.84828095,16.62947128,16.70240784,78464075,0,0,0
11/24/2015,16.70240547,16.70240547,16.48359721,16.62946892,40529098,0,0,0
11/25/2015,16.55653284,16.66593696,16.52006387,16.59300041,33008754,0,0,0
11/26/2015,16.66593696,16.81180865,16.52006387,16.59300041,50606521,0,0,0
11/27/2015,16.66593799,16.66593799,16.19185252,16.26478767,63910988,0,0,0
11/30/2015,16.19185257,16.33772428,16.11891602,16.19185257,27857783,0,0,0
12/1/2015,16.33772749,16.55653718,16.3012599,16.48360062,67165283,0,0,0
12/2/2015,16.55653572,16.62947089,16.44713019,16.55653572,33638173,0,0,0
12/3/2015,16.41066405,16.55653718,16.41066405,16.48360062,24334299,0,0,0
12/4/2015,16.30125474,16.37419128,16.26478578,16.37419128,23508274,0,0,0
12/7/2015,16.44712928,16.48359825,16.33772514,16.4106617,16538987,0,0,0
12/8/2015,16.30125623,16.30125623,16.00951143,16.11891556,54104196,0,0,0
12/9/2015,16.04598045,16.11891701,16.00951287,16.04598045,36320280,0,0,0
12/10/2015,16.00951241,16.11891654,15.93657586,15.97304344,41925033,0,0,0
12/11/2015,16.04597958,16.04597958,15.75423478,15.82717133,67619899,0,0,0
12/14/2015,15.57189505,15.75423573,15.46249091,15.71776676,100611601,0,0,0
12/15/2015,15.68130016,15.7907043,15.60836361,15.68130016,39441120,0,0,0
12/16/2015,15.86364074,16.04598144,15.86364074,16.00951385,47088717,0,0,0
12/17/2015,16.00951143,16.22831968,16.00951143,16.11891556,52584629,0,0,0
12/18/2015,16.04598045,16.15538459,15.90010735,16.04598045,46012932,0,0,0
12/21/2015,15.93657632,16.08244803,15.90010735,16.04598045,52415733,0,0,0
12/22/2015,16.08244803,16.08244803,15.9730439,16.04598045,23403737,0,0,0
12/23/2015,16.11891602,16.3012567,16.08244705,16.19185257,36438257,0,0,0
12/24/2015,16.33772422,16.37419319,16.26478767,16.26478767,18630740,0,0,0
12/28/2015,16.26478726,16.26478726,16.08244659,16.11891556,29362226,0,0,0
12/29/2015,16.1553836,16.22832015,16.08244705,16.19185257,28497694,0,0,0
12/30/2015,16.26479203,16.26479203,16.08245131,16.15538788,48363192,0,0,0
12/31/2015,16.15538314,16.1918521,16.08244659,16.11891556,12839342,0,0,0
1/4/2016,16.11891914,16.11891914,15.571897,15.64483356,58772507,0,0,0
1/5/2016,15.64483404,15.79070578,15.49896091,15.60836506,43628149,0,0,0
1/6/2016,15.57189468,15.60836226,15.389554,15.42602158,46978098,0,0,0
1/7/2016,15.31661905,15.35308663,14.91547006,14.98840523,107875623,0,0,0
1/8/2016,14.98840237,15.20721201,14.95193479,15.09780788,83833158,0,0,0
1/11/2016,14.76959471,14.80606229,14.58725403,14.66019058,91255758,0,0,0
1/12/2016,14.73312619,14.80606134,14.48514278,14.51431656,71228404,0,0,0
1/13/2016,14.73312759,14.91546828,14.58725449,14.73312759,58289457,0,0,0
1/14/2016,14.51432173,14.66019487,14.35386239,14.62372589,75287598,0,0,0
1/15/2016,14.58725461,14.58725461,14.35385876,14.36844635,63720152,0,0,0
1/18/2016,14.22257461,14.32468496,14.10587667,14.19339943,56196650,0,0,0
1/19/2016,14.23716135,14.4851448,14.13504962,14.47055721,53162156,0,0,0
1/20/2016,14.29550983,14.29550983,13.85789192,13.90165329,113992590,0,0,0
1/21/2016,14.01835326,14.19340018,13.66825943,13.68284702,79507874,0,0,0
1/22/2016,14.00376771,14.12046566,13.82871939,14.09129047,69839040,0,0,0
1/25/2016,14.22257291,14.35385842,14.19339773,14.25174809,47961472,0,0,0
1/26/2016,13.96000027,14.06211198,13.84330236,13.87247753,70659097,0,0,0
1/27/2016,14.10587378,14.16422273,13.93082691,14.01834965,51441996,0,0,0
1/28/2016,14.07670067,14.16422481,13.97459033,14.14963722,42626614,0,0,0
1/29/2016,14.12046342,14.4851448,14.06211446,14.47055721,92664704,0,0,0
2/1/2016,14.4851453,14.51431909,14.29551081,14.39762115,46156782,0,0,0
2/2/2016,14.33927244,14.44138278,14.26633588,14.31009865,36096150,0,0,0
2/3/2016,14.00376415,14.01835035,13.81412969,14.00376415,50339669,0,0,0
2/4/2016,14.12046457,14.2517501,14.10587698,14.13505077,59491629,0,0,0
2/5/2016,14.14963881,14.29551194,14.14963881,14.20798779,43078196,0,0,0
2/11/2016,13.63908386,13.71201902,13.49321076,13.63908386,85507056,0,0,0
2/12/2016,13.49321061,13.62449612,13.47862302,13.50779819,62498112,0,0,0
2/15/2016,13.72660679,13.94541645,13.72660679,13.94541645,35468047,0,0,0
2/16/2016,14.01835125,14.19339814,13.94541609,14.07670021,49544223,0,0,0
2/17/2016,14.14963538,14.22257193,13.90165197,13.93082714,39261858,0,0,0
2/18/2016,14.23716265,14.32468541,14.19339988,14.26633644,50154218,0,0,0
2/19/2016,14.26633766,14.26633766,14.1496397,14.17881489,33495178,0,0,0
2/22/2016,14.26633499,14.38303292,14.26633499,14.33927155,35201857,0,0,0
2/23/2016,14.36844762,14.38303381,14.2225745,14.31009865,34659690,0,0,0
2/24/2016,14.28092557,14.28092557,14.04752966,14.12046623,67498696,0,0,0
2/25/2016,14.12046372,14.13504992,13.87248027,13.91624165,82418753,0,0,0
2/26/2016,14.04752703,14.33927186,14.04752703,14.28092289,59425632,0,0,0
2/29/2016,14.26633469,14.26633469,14.03293884,14.07670021,33206916,0,0,0
3/1/2016,14.1496385,14.28092403,14.06211574,14.26633644,31693151,0,0,0
3/2/2016,14.51431794,14.80606275,14.51431794,14.73312759,66397464,0,0,0
3/3/2016,14.7695966,14.84253316,14.5872559,14.69666004,39342556,0,0,0
3/4/2016,14.76959747,14.91547059,14.73312988,14.87900162,49517038,0,0,0
3/7/2016,14.8790002,15.02487331,14.84253261,14.91546917,26206843,0,0,0
3/8/2016,14.87899925,14.87899925,14.69665857,14.8060627,25378897,0,0,0
3/9/2016,14.69665857,14.8060627,14.66019099,14.8060627,43236198,0,0,0
3/10/2016,14.8060627,14.9519358,14.69665857,14.8060627,36528694,0,0,0
3/11/2016,14.73312657,14.98840239,14.66019002,14.95193481,70743257,0,0,0
3/14/2016,15.06133892,15.17074304,15.02487134,15.09780788,45681542,0,0,0
3/15/2016,15.02487278,15.06134036,14.95193623,15.02487278,71182411,0,0,0
3/16/2016,15.0248742,15.09781076,14.91547006,14.98840523,63571682,0,0,0
3/17/2016,15.20721581,15.2436834,15.09781166,15.13427925,49906105,0,0,0
3/18/2016,15.13427825,15.28015137,15.13427825,15.28015137,62141544,0,0,0
3/21/2016,15.31661559,15.35308317,15.20721147,15.24367905,65759319,0,0,0
3/22/2016,15.31661559,15.35308317,15.20721147,15.24367905,28379258,0,0,0
3/23/2016,15.24367905,15.28014801,15.13427493,15.24367905,39971225,0,0,0
3/24/2016,15.09780933,15.13427691,14.95193623,15.02487278,49922818,0,0,0
3/29/2016,15.02487278,15.09780933,14.95193623,15.02487278,35777351,0,0,0
3/30/2016,15.17074434,15.42602158,15.17074434,15.42602158,46422152,0,0,0
3/31/2016,15.42602111,15.46249008,15.28014941,15.35308456,47471004,0,0,0
4/1/2016,15.35308755,15.38955653,15.13427925,15.13427925,53165708,0,0,0
4/5/2016,15.06134233,15.06134233,14.84253403,14.87900162,62437371,0,0,0
4/6/2016,14.80606172,14.98840239,14.80606172,14.95193481,45409500,0,0,0
4/7/2016,14.98840523,15.06134179,14.87900108,14.98840523,68201366,0,0,0
4/8/2016,14.733127,15.09780835,14.733127,15.06133938,44048246,0,0,0
4/11/2016,14.98840609,15.24368337,14.9519385,15.1707468,55621612,0,0,0
4/12/2016,15.13427922,15.24368337,15.09781163,15.1707468,35160410,0,0,0
4/13/2016,15.31661876,15.71776775,15.31661876,15.68130016,84339638,0,0,0
4/14/2016,15.82717133,15.93657545,15.75423478,15.82717133,68933088,0,0,0
4/15/2016,15.75423336,15.8271699,15.71776439,15.75423336,57827051,0,0,0
4/18/2016,15.53542803,15.68130115,15.53542803,15.64483356,65688573,0,0,0
4/19/2016,15.90010932,15.90010932,15.71776861,15.86364174,24090930,0,0,0
4/20/2016,15.86364086,15.86364086,15.60836361,15.68130016,58942678,0,0,0
4/21/2016,15.82717316,16.00951385,15.79070418,16.00951385,57776071,0,0,0
4/22/2016,15.82717317,15.90010834,15.75423661,15.90010834,97501032,0,0,0
4/25/2016,15.82717229,15.86363987,15.71776676,15.71776676,88426969,0,0,0
4/26/2016,15.71776581,15.8636389,15.5718941,15.82717133,106686605,0,0,0
4/27/2016,15.82717179,15.86363937,15.75423524,15.79070282,73439175,0,0,0
4/28/2016,15.94501102,16.0552297,15.72457224,15.79805183,52592519,0.16,0,0
4/29/2016,15.68783463,15.68783463,15.54087543,15.54087543,74894925,0,0,0
5/3/2016,15.54087573,15.54087573,15.24695873,15.24695873,132543141,0,0,0
5/4/2016,15.17347413,15.2469537,15.09999455,15.21021461,102214112,0,0,0
5/5/2016,15.09999943,15.21021953,15.06326033,15.09999943,134965863,0,0,0
5/6/2016,15.0265165,15.09999467,14.80607777,14.84281826,104158826,0,0,0
5/9/2016,14.9897775,15.02651799,14.84281973,14.91629791,143398575,0,0,0
5/10/2016,14.84282055,15.06325791,14.80608006,15.02651882,138354778,0,0,0
5/11/2016,15.06325559,15.06325559,14.80607777,14.84281826,229013028,0,0,0
5/12/2016,14.84282029,14.87955938,14.69586112,14.73260021,53817884,0,0,0
5/13/2016,14.69586471,14.73260381,14.4901221,14.6076889,127148800,0,0,0
5/16/2016,14.59299054,14.8060798,14.57829434,14.73260021,79146468,0,0,0
5/17/2016,14.84281973,14.91629791,14.69586056,14.91629791,58256460,0,0,0
5/18/2016,14.73260394,14.76934444,14.63708143,14.66647243,96816798,0,0,0
5/19/2016,14.69586471,14.69586471,14.5782979,14.6076889,63562422,0,0,0
5/20/2016,14.59299343,14.87956233,14.59299343,14.80608273,41871506,0,0,0
5/23/2016,14.76934332,14.84282292,14.68116752,14.69586372,36913043,0,0,0
5/24/2016,14.69585903,14.80607769,14.66646664,14.76933861,39932112,0,0,0
5/25/2016,14.91629718,15.2102155,14.91629718,15.13673592,35470654,0,0,0
5/26/2016,15.13673808,15.21021767,15.06325849,15.17347717,21859753,0,0,0
